,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
30673,53,technician,married,secondary,no,234,no,no,cellular,7,aug,103,2,-1,0,unknown,no
30674,31,technician,married,secondary,no,246,no,no,cellular,7,aug,159,2,-1,0,unknown,no
30675,46,admin.,married,secondary,no,311,no,no,cellular,7,aug,225,6,-1,0,unknown,no
30676,52,admin.,married,unknown,no,635,no,no,cellular,7,aug,228,4,-1,0,unknown,no
30677,57,retired,married,secondary,no,283,no,no,cellular,7,aug,123,2,-1,0,unknown,no
30678,60,technician,married,tertiary,no,804,no,no,cellular,7,aug,36,2,-1,0,unknown,no
30679,54,management,married,tertiary,no,3395,no,no,cellular,7,aug,199,2,-1,0,unknown,no
30680,49,technician,married,secondary,no,597,yes,yes,cellular,7,aug,154,2,-1,0,unknown,no
30682,50,technician,married,secondary,no,684,yes,no,cellular,7,aug,1834,2,-1,0,unknown,no
30683,58,retired,divorced,secondary,no,312,no,no,cellular,7,aug,398,2,-1,0,unknown,no
30685,55,blue-collar,married,primary,no,1086,yes,no,cellular,7,aug,148,2,-1,0,unknown,no
30687,52,management,married,tertiary,no,0,no,no,cellular,7,aug,306,4,-1,0,unknown,no
30688,55,housemaid,married,primary,no,17,no,no,cellular,7,aug,196,2,-1,0,unknown,no
30689,45,technician,divorced,secondary,no,1738,no,no,cellular,7,aug,114,2,-1,0,unknown,no
30690,50,blue-collar,married,secondary,no,-54,yes,no,cellular,7,aug,46,2,-1,0,unknown,no
30691,34,technician,married,tertiary,no,4953,no,no,cellular,7,aug,235,2,-1,0,unknown,no
30692,53,services,married,secondary,no,-363,yes,no,cellular,7,aug,201,2,-1,0,unknown,no
30693,47,blue-collar,married,primary,no,124,no,no,cellular,7,aug,76,2,-1,0,unknown,no
30694,43,management,married,secondary,no,10273,no,no,cellular,7,aug,359,2,-1,0,unknown,no
30695,36,management,married,tertiary,no,1477,no,no,cellular,7,aug,71,2,-1,0,unknown,no
30696,59,admin.,married,secondary,no,1675,no,yes,cellular,7,aug,113,2,-1,0,unknown,no
30700,45,blue-collar,married,primary,no,-485,yes,no,cellular,7,aug,122,2,-1,0,unknown,no
30701,32,technician,single,tertiary,no,0,no,no,cellular,7,aug,268,2,-1,0,unknown,no
30702,36,admin.,married,secondary,no,540,no,yes,cellular,7,aug,95,2,-1,0,unknown,no
30703,36,management,single,tertiary,no,613,no,no,cellular,7,aug,86,2,-1,0,unknown,no
30704,59,admin.,married,secondary,yes,-131,no,no,cellular,7,aug,144,2,-1,0,unknown,no
30705,32,management,married,tertiary,no,1390,no,no,cellular,7,aug,116,2,-1,0,unknown,no
30706,32,management,single,tertiary,no,1010,no,no,cellular,7,aug,67,2,-1,0,unknown,no
30709,33,technician,married,secondary,no,277,no,no,cellular,7,aug,155,2,-1,0,unknown,no
30710,44,management,married,secondary,no,597,yes,no,cellular,7,aug,137,2,-1,0,unknown,no
30712,33,technician,married,secondary,no,83,no,no,cellular,7,aug,165,2,-1,0,unknown,no
30713,34,management,married,tertiary,no,1048,no,no,cellular,7,aug,73,2,-1,0,unknown,no
30714,35,management,married,secondary,no,616,no,yes,cellular,7,aug,92,2,-1,0,unknown,no
30716,35,management,married,tertiary,no,175,yes,no,cellular,7,aug,257,2,-1,0,unknown,no
30717,36,management,married,tertiary,no,1318,yes,no,cellular,7,aug,100,2,-1,0,unknown,no
30718,59,retired,married,secondary,no,-471,no,no,cellular,7,aug,86,6,-1,0,unknown,no
30719,38,management,single,tertiary,no,470,no,no,cellular,7,aug,87,2,-1,0,unknown,no
30720,36,management,married,tertiary,no,170,no,no,cellular,7,aug,493,2,-1,0,unknown,no
30721,57,self-employed,married,secondary,no,7747,no,no,cellular,7,aug,102,2,-1,0,unknown,no
30722,30,technician,single,secondary,no,-127,no,no,cellular,7,aug,76,3,-1,0,unknown,no
30723,56,management,married,tertiary,no,79,no,no,cellular,7,aug,82,2,-1,0,unknown,no
30724,35,technician,married,tertiary,no,1654,no,no,cellular,7,aug,169,2,-1,0,unknown,no
30725,33,technician,married,secondary,no,3107,no,yes,cellular,7,aug,181,2,-1,0,unknown,no
30726,42,management,single,tertiary,no,100,no,no,cellular,7,aug,64,2,-1,0,unknown,no
30727,47,management,married,tertiary,no,4495,no,no,cellular,7,aug,156,8,-1,0,unknown,no
30729,30,self-employed,married,tertiary,no,694,no,no,cellular,7,aug,185,4,-1,0,unknown,no
30730,32,housemaid,married,secondary,no,3469,no,no,cellular,7,aug,306,2,-1,0,unknown,no
30731,55,management,married,tertiary,no,543,no,no,cellular,7,aug,61,2,-1,0,unknown,no
30732,46,retired,married,secondary,no,23,yes,yes,cellular,7,aug,122,2,-1,0,unknown,no
30733,54,unknown,married,tertiary,no,10,no,no,cellular,7,aug,150,2,-1,0,unknown,no
30734,38,technician,single,tertiary,no,369,no,no,cellular,7,aug,365,8,-1,0,unknown,no
30735,58,technician,single,secondary,no,641,no,no,cellular,7,aug,229,2,-1,0,unknown,no
30736,50,services,married,secondary,no,5569,no,no,cellular,7,aug,103,4,-1,0,unknown,no
30737,35,technician,single,secondary,no,5059,no,yes,cellular,7,aug,115,2,-1,0,unknown,no
30738,46,management,married,tertiary,no,1514,no,no,cellular,7,aug,94,2,-1,0,unknown,no
30739,47,management,married,tertiary,no,5999,yes,no,cellular,7,aug,90,2,-1,0,unknown,no
30740,51,blue-collar,married,primary,no,2315,no,no,cellular,7,aug,111,2,-1,0,unknown,no
30741,32,management,married,tertiary,no,663,yes,no,cellular,7,aug,106,4,-1,0,unknown,no
30742,60,housemaid,married,primary,no,2008,no,no,cellular,7,aug,105,2,-1,0,unknown,no
30743,30,technician,married,tertiary,no,14355,no,no,cellular,7,aug,244,2,-1,0,unknown,no
30744,50,technician,married,secondary,no,423,no,no,telephone,7,aug,204,4,-1,0,unknown,no
30745,42,self-employed,married,tertiary,no,-1781,yes,yes,cellular,7,aug,197,2,-1,0,unknown,no
30746,31,technician,married,secondary,no,-556,yes,no,cellular,7,aug,115,2,-1,0,unknown,no
30747,45,technician,married,secondary,no,983,yes,no,cellular,7,aug,155,2,-1,0,unknown,no
30748,55,housemaid,married,tertiary,no,4235,no,no,cellular,7,aug,973,4,-1,0,unknown,no
30749,46,housemaid,married,primary,no,1175,no,no,cellular,7,aug,181,2,-1,0,unknown,no
30750,35,technician,single,secondary,no,176,no,no,cellular,7,aug,77,2,-1,0,unknown,no
30751,53,blue-collar,married,primary,no,787,yes,yes,cellular,7,aug,119,2,-1,0,unknown,no
30752,32,technician,married,secondary,no,150,no,yes,cellular,7,aug,231,2,-1,0,unknown,no
30753,33,technician,married,tertiary,no,35,no,no,cellular,7,aug,346,4,-1,0,unknown,no
30754,45,self-employed,married,primary,no,1288,no,no,cellular,7,aug,399,6,-1,0,unknown,no
30755,56,blue-collar,married,secondary,no,317,no,no,cellular,7,aug,112,7,-1,0,unknown,no
30756,45,technician,married,tertiary,no,970,no,no,cellular,7,aug,216,4,-1,0,unknown,no
30757,32,technician,single,secondary,no,-23,no,yes,cellular,7,aug,152,5,-1,0,unknown,no
30758,34,housemaid,married,secondary,no,1969,no,no,cellular,7,aug,252,4,-1,0,unknown,no
30759,37,management,single,tertiary,no,200,no,no,cellular,7,aug,259,4,-1,0,unknown,no
30760,40,technician,married,secondary,no,998,no,no,cellular,7,aug,133,7,-1,0,unknown,no
30761,56,technician,married,secondary,no,1093,no,no,cellular,7,aug,89,4,-1,0,unknown,no
30762,51,management,married,tertiary,no,15904,no,no,cellular,7,aug,504,4,-1,0,unknown,no
30763,45,blue-collar,married,secondary,no,1583,yes,no,cellular,7,aug,84,7,-1,0,unknown,no
30764,35,entrepreneur,married,tertiary,no,753,no,no,cellular,7,aug,187,4,-1,0,unknown,no
30765,38,management,divorced,tertiary,no,112,yes,no,cellular,7,aug,266,4,-1,0,unknown,no
30766,36,management,married,tertiary,no,812,no,no,cellular,7,aug,99,4,-1,0,unknown,no
30767,50,housemaid,married,primary,no,152,no,no,cellular,7,aug,107,4,-1,0,unknown,no
30768,52,blue-collar,married,primary,no,1515,no,no,cellular,7,aug,20,4,-1,0,unknown,no
30769,45,blue-collar,married,secondary,no,9680,no,no,cellular,7,aug,89,4,-1,0,unknown,no
30770,30,management,married,tertiary,no,3330,no,no,cellular,7,aug,109,6,-1,0,unknown,no
30771,51,blue-collar,married,primary,no,0,no,no,cellular,7,aug,228,6,-1,0,unknown,no
30772,48,admin.,married,secondary,no,1403,no,no,cellular,7,aug,76,2,-1,0,unknown,no
30773,39,management,married,tertiary,no,2666,no,no,cellular,7,aug,96,2,-1,0,unknown,no
30774,45,entrepreneur,married,tertiary,no,169,no,no,cellular,7,aug,391,4,-1,0,unknown,no
30777,50,blue-collar,married,secondary,no,1176,no,no,cellular,7,aug,281,2,-1,0,unknown,no
30778,30,technician,single,secondary,yes,1,no,no,cellular,7,aug,407,4,-1,0,unknown,no
30779,36,technician,married,secondary,no,0,no,no,cellular,7,aug,171,2,-1,0,unknown,no
30780,49,blue-collar,married,primary,no,0,yes,no,cellular,7,aug,76,3,-1,0,unknown,no
30781,50,blue-collar,married,unknown,no,123,yes,no,cellular,7,aug,276,2,-1,0,unknown,no
30782,56,self-employed,married,secondary,no,445,no,no,cellular,7,aug,59,2,-1,0,unknown,no
30783,55,retired,married,primary,no,173,no,no,cellular,7,aug,168,2,-1,0,unknown,no
30784,37,management,married,tertiary,no,489,yes,no,cellular,7,aug,205,5,-1,0,unknown,no
30785,32,management,single,tertiary,no,577,no,no,cellular,7,aug,101,2,-1,0,unknown,no
30786,60,blue-collar,married,primary,no,3462,no,no,cellular,7,aug,125,2,-1,0,unknown,no
30787,32,management,married,tertiary,no,1966,no,no,cellular,7,aug,436,4,-1,0,unknown,no
30788,48,technician,single,secondary,no,309,no,no,cellular,7,aug,190,2,-1,0,unknown,no
30789,48,blue-collar,married,secondary,no,1791,no,no,cellular,7,aug,63,2,-1,0,unknown,no
30791,45,entrepreneur,married,tertiary,no,770,no,no,cellular,7,aug,65,2,-1,0,unknown,no
30792,53,management,married,tertiary,no,349,no,no,cellular,7,aug,146,2,-1,0,unknown,no
30793,60,services,married,tertiary,no,6557,no,no,cellular,7,aug,214,2,-1,0,unknown,no
30794,56,services,married,secondary,no,4719,yes,yes,cellular,7,aug,82,4,-1,0,unknown,no
30795,33,management,married,tertiary,no,3915,no,no,cellular,7,aug,65,4,-1,0,unknown,no
30796,33,management,single,tertiary,no,1308,no,no,cellular,7,aug,194,6,-1,0,unknown,no
30797,37,technician,married,tertiary,no,5239,no,no,cellular,7,aug,67,2,-1,0,unknown,no
30798,37,technician,divorced,secondary,no,5733,yes,no,cellular,7,aug,105,4,-1,0,unknown,no
30801,37,blue-collar,married,tertiary,no,359,no,yes,cellular,7,aug,3422,2,-1,0,unknown,no
30802,36,technician,single,secondary,no,333,no,no,cellular,7,aug,44,2,-1,0,unknown,no
30803,57,admin.,married,tertiary,no,46,no,no,cellular,7,aug,238,2,-1,0,unknown,no
30804,44,management,divorced,tertiary,no,71,yes,no,cellular,7,aug,142,2,-1,0,unknown,no
30805,44,technician,married,secondary,no,1371,no,no,cellular,7,aug,159,3,-1,0,unknown,no
30806,34,management,married,tertiary,no,834,no,no,cellular,7,aug,182,2,-1,0,unknown,no
30807,55,admin.,married,secondary,no,2430,yes,no,cellular,7,aug,231,2,-1,0,unknown,no
30808,51,management,married,tertiary,no,2125,no,yes,cellular,7,aug,20,2,-1,0,unknown,no
30809,47,services,married,primary,no,675,no,no,cellular,7,aug,152,2,-1,0,unknown,no
30810,57,management,married,tertiary,no,320,no,no,cellular,7,aug,76,2,-1,0,unknown,no
30811,31,technician,single,secondary,no,754,no,no,cellular,7,aug,145,2,-1,0,unknown,no
30812,57,management,married,tertiary,no,4547,no,no,cellular,7,aug,314,4,-1,0,unknown,no
30814,46,admin.,married,secondary,no,22,yes,no,cellular,7,aug,414,4,-1,0,unknown,no
30815,58,retired,married,secondary,no,225,no,no,cellular,7,aug,122,6,-1,0,unknown,no
30816,35,management,married,tertiary,no,416,no,no,cellular,7,aug,163,4,-1,0,unknown,no
30817,61,housemaid,married,tertiary,no,746,no,no,cellular,7,aug,108,4,-1,0,unknown,no
30818,33,technician,single,secondary,no,1500,no,no,cellular,7,aug,133,4,-1,0,unknown,no
30819,57,retired,married,secondary,no,4490,no,no,cellular,7,aug,101,2,-1,0,unknown,no
30820,51,retired,married,secondary,no,0,no,no,cellular,7,aug,131,4,-1,0,unknown,no
30821,46,technician,married,secondary,no,2098,no,no,cellular,7,aug,110,2,-1,0,unknown,no
30822,35,technician,single,tertiary,no,632,no,no,cellular,7,aug,141,1,-1,0,unknown,no
30824,31,management,single,tertiary,no,53,yes,no,cellular,7,aug,165,3,-1,0,unknown,no
30825,31,technician,single,tertiary,no,319,no,yes,cellular,7,aug,446,1,-1,0,unknown,no
30826,59,management,divorced,tertiary,no,1002,no,no,cellular,7,aug,201,2,-1,0,unknown,no
30829,56,retired,married,secondary,no,255,no,no,cellular,7,aug,481,1,-1,0,unknown,no
30830,55,blue-collar,married,primary,no,7303,yes,no,cellular,7,aug,166,3,-1,0,unknown,no
30833,56,blue-collar,married,primary,no,1214,no,yes,cellular,7,aug,105,1,-1,0,unknown,no
30835,41,self-employed,single,tertiary,no,0,no,no,cellular,7,aug,408,1,-1,0,unknown,no
30836,57,retired,married,secondary,no,256,no,no,cellular,7,aug,198,4,-1,0,unknown,no
30837,55,services,married,secondary,no,224,no,no,cellular,7,aug,180,3,-1,0,unknown,no
30838,42,housemaid,married,primary,no,83,no,yes,cellular,7,aug,184,1,-1,0,unknown,no
30839,43,management,married,tertiary,no,-334,yes,no,cellular,7,aug,291,1,-1,0,unknown,no
30841,45,management,married,secondary,no,724,yes,yes,cellular,7,aug,117,1,-1,0,unknown,no
30842,40,management,divorced,tertiary,no,1038,no,no,cellular,7,aug,162,5,-1,0,unknown,no
30843,34,management,married,tertiary,no,2611,no,no,cellular,7,aug,235,8,-1,0,unknown,no
30844,49,technician,divorced,secondary,no,790,yes,no,cellular,7,aug,324,3,-1,0,unknown,no
30846,36,management,single,tertiary,no,0,yes,yes,cellular,7,aug,122,5,-1,0,unknown,no
30850,35,management,married,tertiary,no,15298,no,no,cellular,7,aug,642,3,-1,0,unknown,no
30851,44,management,married,tertiary,no,10950,yes,no,cellular,7,aug,84,1,-1,0,unknown,no
30853,56,retired,married,secondary,no,1956,no,no,cellular,7,aug,126,2,-1,0,unknown,no
30854,32,technician,single,secondary,no,554,no,no,cellular,7,aug,520,3,-1,0,unknown,no
30855,34,technician,single,secondary,no,0,no,no,cellular,7,aug,181,3,-1,0,unknown,no
30856,59,services,married,primary,no,927,no,no,cellular,7,aug,1934,2,-1,0,unknown,no
30857,36,management,married,tertiary,no,2813,yes,no,cellular,7,aug,88,3,-1,0,unknown,no
30858,50,blue-collar,married,secondary,no,283,yes,no,cellular,7,aug,226,3,-1,0,unknown,no
30859,33,management,single,tertiary,no,605,no,no,cellular,7,aug,452,3,-1,0,unknown,no
30860,48,technician,married,secondary,no,127,no,yes,cellular,7,aug,524,5,-1,0,unknown,no
30861,45,technician,married,secondary,no,760,no,no,cellular,7,aug,95,2,-1,0,unknown,no
30862,31,management,married,secondary,no,55,no,no,cellular,7,aug,124,3,-1,0,unknown,no
30863,45,services,married,secondary,no,1181,yes,no,cellular,7,aug,141,3,-1,0,unknown,no
30864,43,technician,married,tertiary,no,5145,no,no,cellular,7,aug,51,7,-1,0,unknown,no
30865,32,services,married,secondary,no,3360,yes,yes,cellular,7,aug,365,5,-1,0,unknown,no
30866,41,management,married,tertiary,no,3831,yes,no,cellular,7,aug,243,7,-1,0,unknown,no
30867,32,management,single,tertiary,no,474,yes,no,cellular,7,aug,90,3,-1,0,unknown,no
30868,35,technician,married,secondary,no,374,yes,yes,telephone,7,aug,72,5,-1,0,unknown,no
30869,59,retired,married,primary,no,6,no,no,cellular,7,aug,448,3,-1,0,unknown,no
30871,32,management,single,tertiary,no,312,no,no,cellular,7,aug,37,3,-1,0,unknown,no
30872,51,admin.,married,secondary,no,101,no,no,cellular,7,aug,217,3,-1,0,unknown,no
30873,36,management,single,tertiary,no,227,no,yes,cellular,7,aug,336,4,-1,0,unknown,no
30874,56,retired,married,primary,no,3149,no,no,cellular,7,aug,142,3,-1,0,unknown,no
30875,54,services,married,primary,no,1059,no,no,cellular,7,aug,147,3,-1,0,unknown,no
30876,42,technician,married,secondary,no,219,yes,yes,cellular,7,aug,186,3,-1,0,unknown,no
30877,34,technician,single,secondary,no,649,no,no,cellular,7,aug,124,3,-1,0,unknown,no
30878,45,blue-collar,married,primary,no,1192,no,no,cellular,7,aug,260,3,-1,0,unknown,no
30879,30,technician,married,tertiary,no,0,no,no,cellular,7,aug,111,5,-1,0,unknown,no
30880,46,services,married,secondary,no,678,no,no,cellular,7,aug,96,3,-1,0,unknown,no
30881,47,blue-collar,married,primary,no,0,no,no,cellular,7,aug,293,4,-1,0,unknown,no
30882,33,technician,single,secondary,no,5235,no,no,cellular,7,aug,67,3,-1,0,unknown,no
30883,34,technician,married,secondary,no,7487,no,no,cellular,7,aug,534,2,-1,0,unknown,no
30884,40,technician,married,tertiary,no,162,no,no,cellular,7,aug,256,3,-1,0,unknown,no
30885,41,management,married,tertiary,no,768,no,no,cellular,7,aug,229,3,-1,0,unknown,no
30887,38,technician,married,secondary,no,740,no,no,cellular,7,aug,259,3,-1,0,unknown,no
30888,33,technician,married,secondary,no,2376,no,no,cellular,7,aug,278,3,-1,0,unknown,no
30889,48,services,married,secondary,no,0,no,no,cellular,7,aug,163,5,-1,0,unknown,no
30890,37,management,single,tertiary,no,171,yes,yes,cellular,7,aug,250,3,-1,0,unknown,no
30891,50,blue-collar,married,primary,no,506,yes,no,telephone,7,aug,430,4,-1,0,unknown,no
30893,51,housemaid,married,primary,no,1138,no,no,cellular,7,aug,265,3,-1,0,unknown,no
30894,49,blue-collar,married,primary,no,2316,no,no,telephone,7,aug,35,4,-1,0,unknown,no
30895,55,technician,married,tertiary,no,1097,yes,no,cellular,7,aug,191,4,-1,0,unknown,no
30897,56,retired,married,secondary,no,654,no,yes,cellular,7,aug,93,4,-1,0,unknown,no
30898,34,management,married,tertiary,no,5334,no,no,cellular,7,aug,385,4,-1,0,unknown,no
30899,37,management,single,tertiary,no,410,no,no,cellular,7,aug,542,3,-1,0,unknown,no
30900,32,management,married,tertiary,no,183,yes,no,cellular,7,aug,112,3,-1,0,unknown,no
30901,33,technician,married,secondary,no,6419,no,no,cellular,7,aug,419,3,-1,0,unknown,no
30902,30,technician,single,secondary,no,0,no,no,cellular,7,aug,82,3,-1,0,unknown,no
30903,34,technician,married,tertiary,no,555,yes,no,cellular,7,aug,144,18,-1,0,unknown,no
30904,43,management,married,tertiary,no,248,no,no,cellular,7,aug,229,4,-1,0,unknown,no
30905,53,services,married,secondary,no,1713,yes,no,cellular,7,aug,160,3,-1,0,unknown,no
30906,52,admin.,married,secondary,no,5122,no,yes,cellular,7,aug,218,7,-1,0,unknown,no
30907,34,unemployed,married,tertiary,no,0,no,no,cellular,8,aug,201,6,-1,0,unknown,no
30908,48,admin.,married,secondary,no,2,no,no,cellular,8,aug,152,6,-1,0,unknown,no
30909,48,blue-collar,married,primary,no,174,yes,yes,cellular,8,aug,36,8,-1,0,unknown,no
30910,52,technician,divorced,secondary,no,5102,no,no,cellular,8,aug,117,2,-1,0,unknown,no
30911,37,technician,single,secondary,no,3,yes,no,cellular,8,aug,90,5,-1,0,unknown,no
30912,47,self-employed,married,secondary,no,231,no,no,cellular,8,aug,88,2,-1,0,unknown,no
30913,53,management,married,tertiary,no,2327,no,no,cellular,8,aug,94,2,-1,0,unknown,no
30914,33,management,married,tertiary,no,2126,no,no,cellular,8,aug,174,2,-1,0,unknown,no
30915,32,technician,single,tertiary,no,449,no,no,cellular,8,aug,231,2,-1,0,unknown,no
30916,31,entrepreneur,single,secondary,no,37,no,no,cellular,8,aug,73,2,-1,0,unknown,no
30917,35,management,married,tertiary,no,-4,no,no,cellular,8,aug,129,2,-1,0,unknown,no
30918,30,services,single,tertiary,no,1785,no,no,cellular,8,aug,108,2,-1,0,unknown,no
30920,47,management,married,secondary,no,7,no,no,cellular,8,aug,175,2,-1,0,unknown,no
30921,44,technician,married,secondary,no,326,yes,no,cellular,8,aug,108,2,-1,0,unknown,no
30922,58,unknown,married,secondary,no,208,no,no,cellular,8,aug,121,2,-1,0,unknown,no
30923,51,blue-collar,married,primary,no,507,yes,no,cellular,8,aug,85,2,-1,0,unknown,no
30925,33,housemaid,married,primary,no,0,no,no,cellular,8,aug,138,2,-1,0,unknown,no
30927,58,management,married,tertiary,no,648,no,no,cellular,8,aug,110,2,-1,0,unknown,no
30929,45,management,married,tertiary,no,5450,no,no,cellular,8,aug,188,2,-1,0,unknown,no
30930,44,unemployed,married,tertiary,no,178,no,no,cellular,8,aug,126,2,-1,0,unknown,no
30931,36,management,married,tertiary,no,162,yes,no,cellular,8,aug,75,2,-1,0,unknown,no
30932,52,blue-collar,married,secondary,no,409,no,no,cellular,8,aug,137,2,-1,0,unknown,no
30934,52,blue-collar,married,secondary,no,900,no,no,cellular,8,aug,117,2,-1,0,unknown,no
