duration,campaign,poutcome
155,2,unknown
162,2,unknown
30,2,unknown
89,2,unknown
50,3,unknown
81,4,unknown
142,2,unknown
223,2,unknown
55,2,unknown
76,2,unknown
160,2,unknown
120,2,unknown
121,4,unknown
256,4,unknown
322,2,unknown
156,2,unknown
50,2,unknown
132,4,unknown
64,2,unknown
18,7,unknown
483,2,unknown
212,2,unknown
329,4,unknown
239,2,unknown
129,2,unknown
150,2,unknown
257,2,unknown
25,2,unknown
391,4,unknown
127,2,unknown
138,2,unknown
228,2,unknown
128,2,unknown
97,2,unknown
340,4,unknown
157,2,unknown
84,2,unknown
113,2,unknown
500,2,unknown
179,2,unknown
53,2,unknown
155,4,unknown
112,4,unknown
70,2,unknown
124,4,unknown
158,4,unknown
110,4,unknown
90,6,unknown
289,2,unknown
110,2,unknown
428,8,unknown
123,2,unknown
193,4,unknown
202,2,unknown
203,4,unknown
79,4,unknown
89,2,unknown
322,2,unknown
387,7,unknown
93,4,unknown
108,4,unknown
209,2,unknown
263,2,unknown
185,4,unknown
75,2,unknown
360,4,unknown
219,2,unknown
157,4,unknown
113,4,unknown
129,2,unknown
118,2,unknown
94,2,unknown
138,4,unknown
204,4,unknown
112,2,unknown
107,2,unknown
359,2,unknown
123,2,unknown
75,2,unknown
156,2,unknown
332,4,unknown
55,4,unknown
184,3,unknown
237,4,unknown
122,2,unknown
215,2,unknown
25,20,unknown
211,3,unknown
71,2,unknown
172,2,unknown
87,2,unknown
200,2,unknown
214,8,unknown
95,2,unknown
195,2,unknown
210,2,unknown
413,2,unknown
97,3,unknown
472,2,unknown
352,4,unknown
171,6,unknown
212,4,unknown
76,3,unknown
161,4,unknown
140,4,unknown
81,2,unknown
65,2,unknown
75,9,unknown
513,4,unknown
744,7,unknown
177,2,unknown
184,6,unknown
62,4,unknown
103,4,unknown
194,6,unknown
94,4,unknown
88,4,unknown
77,2,unknown
239,2,unknown
414,2,unknown
252,2,unknown
113,4,unknown
88,4,unknown
447,4,unknown
379,4,unknown
203,4,unknown
471,10,unknown
82,2,unknown
162,2,unknown
174,2,unknown
132,2,unknown
70,4,unknown
293,2,unknown
102,2,unknown
118,2,unknown
584,2,unknown
174,2,unknown
58,2,unknown
69,4,unknown
95,2,unknown
94,2,unknown
605,4,unknown
174,2,unknown
111,2,unknown
245,1,unknown
156,12,unknown
280,1,unknown
358,3,unknown
430,4,unknown
132,2,unknown
380,4,unknown
327,3,unknown
251,3,unknown
175,2,unknown
395,6,unknown
687,2,unknown
196,2,unknown
696,3,unknown
304,5,unknown
175,3,unknown
129,1,unknown
132,1,unknown
291,1,unknown
881,4,unknown
157,3,unknown
92,4,unknown
135,3,unknown
252,3,unknown
93,3,unknown
174,5,unknown
141,3,unknown
896,8,unknown
147,4,unknown
63,5,unknown
76,18,unknown
113,4,unknown
133,2,unknown
559,3,unknown
83,5,unknown
319,3,unknown
471,5,unknown
113,3,unknown
66,5,unknown
209,5,unknown
345,3,unknown
341,3,unknown
78,12,unknown
41,9,unknown
208,2,unknown
109,3,unknown
66,3,unknown
173,3,unknown
160,4,unknown
124,3,unknown
99,3,unknown
381,3,unknown
83,3,unknown
221,10,unknown
195,7,unknown
226,5,unknown
44,9,unknown
46,14,unknown
278,6,unknown
126,4,unknown
162,3,unknown
225,5,unknown
85,5,unknown
77,3,unknown
96,3,unknown
135,11,unknown
96,8,unknown
1464,3,unknown
111,3,unknown
320,4,unknown
220,5,unknown
111,5,unknown
92,4,unknown
432,5,unknown
286,12,unknown
169,13,unknown
182,6,unknown
96,2,unknown
163,2,unknown
310,2,unknown
189,2,unknown
66,2,unknown
115,2,unknown
246,4,unknown
63,2,unknown
971,2,unknown
210,2,unknown
311,2,unknown
140,11,unknown
98,2,unknown
218,2,unknown
152,2,unknown
102,2,unknown
211,4,unknown
331,2,unknown
238,2,unknown
150,2,unknown
82,8,unknown
396,2,unknown
351,6,unknown
273,2,unknown
103,2,unknown
121,2,unknown
429,2,unknown
118,4,unknown
101,2,unknown
180,2,unknown
40,2,unknown
384,5,unknown
289,2,unknown
134,2,unknown
120,2,unknown
115,2,unknown
234,4,unknown
129,2,unknown
126,2,unknown
161,2,unknown
139,2,unknown
168,2,unknown
776,2,unknown
173,2,unknown
223,8,unknown
62,4,unknown
141,2,unknown
104,2,unknown
376,2,unknown
140,2,unknown
119,2,unknown
117,4,unknown
126,4,unknown
148,4,unknown
76,2,unknown
121,2,unknown
151,2,unknown
1111,6,unknown
282,4,unknown
656,2,unknown
97,2,unknown
76,2,unknown
243,2,unknown
321,2,unknown
162,2,unknown
183,2,unknown
179,2,unknown
64,2,unknown
124,2,unknown
335,2,unknown
115,2,unknown
169,2,unknown
90,8,unknown
244,6,unknown
194,2,unknown
139,4,unknown
104,2,unknown
297,2,unknown
91,2,unknown
135,2,unknown
123,2,unknown
166,4,unknown
137,4,unknown
545,4,unknown
58,2,unknown
230,2,unknown
86,4,unknown
898,4,unknown
318,5,unknown
180,4,unknown
137,4,unknown
238,4,unknown
176,10,unknown
97,4,unknown
43,4,unknown
122,5,unknown
12,21,unknown
119,4,unknown
172,6,unknown
419,4,unknown
575,4,unknown
238,4,unknown
76,4,unknown
175,2,unknown
156,6,unknown
89,2,unknown
181,4,unknown
660,2,unknown
111,2,unknown
55,7,unknown
283,6,unknown
202,4,unknown
74,2,unknown
120,2,unknown
138,2,unknown
67,2,unknown
1026,4,unknown
88,6,unknown
93,2,unknown
140,4,unknown
508,6,unknown
719,5,unknown
71,4,unknown
381,7,unknown
191,2,unknown
45,4,unknown
133,2,unknown
144,2,unknown
114,2,unknown
870,4,unknown
70,2,unknown
87,8,unknown
129,4,unknown
48,1,unknown
362,1,unknown
121,1,unknown
102,9,unknown
127,3,unknown
132,1,unknown
154,6,unknown
68,1,unknown
148,1,unknown
406,1,unknown
396,3,unknown
274,4,unknown
151,3,unknown
242,5,unknown
394,3,unknown
189,5,unknown
126,3,unknown
224,8,unknown
415,3,unknown
165,3,unknown
183,8,unknown
94,13,unknown
42,3,unknown
239,3,unknown
159,3,unknown
231,3,unknown
310,3,unknown
140,5,unknown
142,2,unknown
184,3,unknown
102,3,unknown
169,5,unknown
120,3,unknown
189,4,unknown
270,3,unknown
148,3,unknown
299,1,unknown
196,4,unknown
280,11,unknown
42,1,unknown
300,1,unknown
160,7,unknown
247,3,unknown
122,5,unknown
379,1,unknown
494,4,unknown
195,1,unknown
163,1,unknown
794,1,unknown
36,1,unknown
331,20,unknown
153,3,unknown
269,1,unknown
202,1,unknown
64,2,unknown
97,2,unknown
242,2,unknown
98,5,unknown
169,6,unknown
118,6,unknown
203,4,unknown
136,9,unknown
343,5,unknown
122,5,unknown
76,7,unknown
142,2,unknown
122,2,unknown
99,2,unknown
154,2,unknown
586,2,unknown
127,2,unknown
167,2,unknown
135,2,unknown
491,2,unknown
111,2,unknown
78,2,unknown
40,2,unknown
306,2,unknown
95,2,unknown
644,9,unknown
57,2,unknown
140,8,unknown
119,2,unknown
136,2,unknown
313,6,unknown
1241,2,unknown
147,2,unknown
136,6,unknown
73,3,unknown
119,8,unknown
65,2,unknown
314,4,unknown
252,2,unknown
86,4,unknown
246,2,unknown
77,2,unknown
296,2,unknown
234,2,unknown
82,2,unknown
54,2,unknown
157,6,unknown
229,2,unknown
215,2,unknown
107,2,unknown
146,3,unknown
94,4,unknown
705,4,unknown
33,8,unknown
205,4,unknown
73,2,unknown
107,2,unknown
77,9,unknown
177,2,unknown
944,14,unknown
139,2,unknown
119,2,unknown
492,7,unknown
72,2,unknown
82,6,unknown
125,2,unknown
80,2,unknown
82,2,unknown
210,2,unknown
78,2,unknown
362,2,unknown
73,2,unknown
136,2,unknown
119,2,unknown
314,2,unknown
150,2,unknown
79,2,unknown
257,2,unknown
69,2,unknown
129,6,unknown
358,4,unknown
73,15,unknown
55,6,unknown
268,2,unknown
111,2,unknown
72,2,unknown
73,2,unknown
160,2,unknown
67,4,unknown
101,2,unknown
192,4,unknown
286,2,unknown
109,2,unknown
73,2,unknown
85,2,unknown
78,2,unknown
197,2,unknown
64,2,unknown
46,8,unknown
278,2,unknown
91,2,unknown
132,2,unknown
94,2,unknown
121,2,unknown
164,6,unknown
171,15,unknown
74,2,unknown
256,2,unknown
168,2,unknown
114,2,unknown
220,2,unknown
72,2,unknown
92,4,unknown
58,2,unknown
131,2,unknown
80,2,unknown
205,4,unknown
168,2,unknown
572,2,unknown
363,2,unknown
232,2,unknown
251,2,unknown
239,4,unknown
243,4,unknown
147,4,unknown
91,4,unknown
217,5,unknown
149,4,unknown
128,4,unknown
112,4,unknown
19,21,unknown
22,18,unknown
137,4,unknown
239,4,unknown
1809,5,unknown
47,7,unknown
48,4,unknown
65,4,unknown
180,4,unknown
243,12,unknown
79,4,unknown
187,4,unknown
120,8,unknown
86,4,unknown
101,4,unknown
508,7,unknown
651,12,unknown
71,5,unknown
233,4,unknown
557,7,unknown
247,4,unknown
208,6,unknown
379,4,unknown
295,5,unknown
212,11,unknown
238,6,unknown
251,4,unknown
117,4,unknown
73,7,unknown
361,4,unknown
107,6,unknown
199,6,unknown
209,2,unknown
69,4,unknown
198,2,unknown
195,4,unknown
234,4,unknown
385,9,unknown
714,6,unknown
105,3,unknown
629,4,unknown
91,16,unknown
10,13,unknown
132,4,unknown
217,6,unknown
28,4,unknown
80,4,unknown
88,10,unknown
607,4,unknown
527,6,unknown
173,3,unknown
81,2,unknown
222,3,unknown
277,3,unknown
175,1,unknown
97,5,unknown
96,1,unknown
511,4,unknown
55,3,unknown
82,3,unknown
215,1,unknown
347,1,unknown
154,5,unknown
618,1,unknown
203,1,unknown
460,1,unknown
105,1,unknown
157,1,unknown
122,1,unknown
129,3,unknown
661,1,unknown
296,3,unknown
112,3,unknown
78,3,unknown
381,6,unknown
79,5,unknown
30,5,unknown
602,9,unknown
75,7,unknown
332,3,unknown
108,18,unknown
121,2,unknown
436,5,unknown
123,2,unknown
215,10,unknown
105,5,unknown
192,5,unknown
143,4,unknown
153,6,unknown
34,9,unknown
289,6,unknown
239,3,unknown
309,7,unknown
353,16,unknown
210,6,unknown
145,7,unknown
101,4,unknown
166,5,unknown
140,11,unknown
98,7,unknown
90,11,unknown
155,2,unknown
120,10,unknown
209,7,unknown
195,1,unknown
263,1,unknown
98,3,unknown
160,1,unknown
82,7,unknown
160,1,unknown
142,1,unknown
197,5,unknown
9,3,unknown
148,8,unknown
209,2,unknown
94,1,unknown
124,1,unknown
121,1,unknown
199,1,unknown
306,4,unknown
173,1,unknown
299,1,unknown
155,6,unknown
176,6,unknown
135,3,unknown
208,1,unknown
138,1,unknown
247,1,unknown
392,1,unknown
132,1,unknown
148,10,unknown
110,1,unknown
174,1,unknown
200,1,unknown
311,1,unknown
206,4,unknown
116,8,unknown
139,5,unknown
87,2,unknown
61,4,unknown
103,3,unknown
116,9,unknown
162,4,unknown
109,5,unknown
48,4,unknown
540,4,unknown
342,3,unknown
288,12,unknown
91,9,unknown
196,12,unknown
110,3,unknown
115,7,unknown
57,3,unknown
102,5,unknown
88,4,unknown
68,4,unknown
78,4,unknown
141,4,unknown
160,4,unknown
472,10,unknown
63,5,unknown
85,6,unknown
132,8,unknown
50,23,unknown
121,4,unknown
143,4,unknown
145,8,unknown
99,13,unknown
112,4,unknown
87,5,unknown
463,4,unknown
67,9,unknown
103,5,unknown
234,12,unknown
220,3,unknown
80,4,unknown
83,13,unknown
136,17,unknown
417,4,unknown
129,3,unknown
119,2,unknown
87,4,unknown
217,6,unknown
153,4,unknown
150,3,unknown
129,4,unknown
104,6,unknown
93,5,unknown
160,6,unknown
113,6,unknown
84,4,unknown
147,6,unknown
125,4,unknown
97,4,unknown
96,4,unknown
123,6,unknown
84,4,unknown
342,5,unknown
62,10,unknown
108,4,unknown
67,10,unknown
110,6,unknown
40,15,unknown
176,5,unknown
272,4,unknown
122,3,unknown
57,4,unknown
463,22,unknown
301,4,unknown
343,4,unknown
133,8,unknown
508,5,unknown
102,4,unknown
72,3,unknown
111,7,unknown
284,4,unknown
157,4,unknown
116,4,unknown
115,6,unknown
72,4,unknown
72,4,unknown
72,2,unknown
140,4,unknown
88,3,unknown
90,4,unknown
150,4,unknown
159,2,unknown
177,4,unknown
250,2,unknown
248,2,unknown
132,2,unknown
93,9,unknown
121,4,unknown
94,6,unknown
92,6,unknown
65,8,unknown
324,4,unknown
154,4,unknown
140,8,unknown
54,6,unknown
14,18,unknown
390,7,unknown
476,3,unknown
42,6,unknown
74,7,unknown
23,17,unknown
228,4,unknown
112,6,unknown
115,4,unknown
57,3,unknown
15,19,unknown
728,4,unknown
66,4,unknown
262,6,unknown
72,6,unknown
211,7,unknown
422,10,unknown
68,6,unknown
69,4,unknown
111,6,unknown
36,7,unknown
734,4,unknown
484,4,unknown
69,4,unknown
69,6,unknown
692,4,unknown
164,4,unknown
198,8,unknown
454,4,unknown
114,6,unknown
64,10,unknown
30,4,unknown
184,7,unknown
361,8,unknown
304,6,unknown
160,7,unknown
272,6,unknown
53,6,unknown
103,6,unknown
54,19,unknown
87,4,unknown
454,6,unknown
171,8,unknown
134,10,unknown
265,4,unknown
280,4,unknown
62,6,unknown
318,6,unknown
131,3,unknown
89,4,unknown
119,11,unknown
105,4,unknown
99,3,unknown
484,4,unknown
93,4,unknown
121,8,unknown
81,4,unknown
106,7,unknown
702,2,unknown
50,9,unknown
770,12,unknown
163,3,unknown
313,5,unknown
113,3,unknown
348,2,unknown
142,4,unknown
106,4,unknown
256,8,unknown
56,2,unknown
122,3,unknown
342,5,unknown
159,5,unknown
124,4,unknown
378,3,unknown
139,9,unknown
170,4,unknown
83,5,unknown
51,5,unknown
56,5,unknown
115,4,unknown
43,4,unknown
67,4,unknown
121,16,unknown
153,4,unknown
431,5,unknown
618,3,unknown
202,7,unknown
226,10,unknown
144,18,unknown
56,6,unknown
390,8,unknown
75,11,unknown
99,6,unknown
108,5,unknown
146,18,unknown
358,3,unknown
308,7,unknown
240,9,unknown
45,11,unknown
230,5,unknown
98,3,unknown
90,2,unknown
83,4,unknown
128,5,unknown
194,9,unknown
941,3,unknown
56,6,unknown
249,6,unknown
90,4,unknown
19,17,unknown
69,4,unknown
127,5,unknown
63,6,unknown
122,3,unknown
179,16,unknown
66,21,unknown
106,8,unknown
69,4,unknown
109,3,unknown
435,5,unknown
209,6,unknown
170,3,unknown
95,6,unknown
479,6,unknown
427,17,unknown
77,8,unknown
60,6,unknown
49,13,unknown
102,7,unknown
73,4,unknown
109,9,unknown
179,8,unknown
175,11,unknown
338,9,unknown
85,6,unknown
42,7,unknown
146,9,unknown
105,10,unknown
100,4,unknown
112,4,unknown
55,4,unknown
67,3,unknown
74,4,unknown
135,22,unknown
60,5,unknown
159,4,unknown
171,4,unknown
26,10,unknown
93,2,unknown
137,2,unknown
64,2,unknown
102,2,unknown
87,6,unknown
106,7,unknown
108,7,unknown
60,2,unknown
312,2,unknown
92,2,unknown
274,2,unknown
80,2,unknown
169,2,unknown
81,5,unknown
395,2,unknown
317,5,unknown
217,2,unknown
196,2,unknown
221,2,unknown
634,2,unknown
700,2,unknown
67,6,unknown
185,4,unknown
17,23,unknown
165,4,unknown
210,6,unknown
131,2,unknown
252,2,unknown
14,14,unknown
92,4,unknown
748,3,unknown
267,4,unknown
176,15,unknown
104,2,unknown
65,4,unknown
181,2,unknown
29,12,unknown
176,2,unknown
28,20,unknown
610,2,unknown
345,4,unknown
191,2,unknown
18,17,unknown
541,2,unknown
67,2,unknown
137,2,unknown
94,2,unknown
259,2,unknown
146,2,unknown
292,2,unknown
153,14,unknown
103,2,unknown
142,2,unknown
392,2,unknown
179,2,unknown
123,2,unknown
239,2,unknown
286,2,unknown
358,2,unknown
312,2,unknown
126,2,unknown
417,2,unknown
392,2,unknown
85,16,unknown
24,16,unknown
80,6,unknown
66,10,unknown
460,10,unknown
183,10,unknown
189,4,unknown
10,18,unknown
139,4,unknown
168,4,unknown
99,2,unknown
97,3,unknown
43,2,unknown
15,10,unknown
204,2,unknown
173,2,unknown
260,4,unknown
169,2,unknown
83,4,unknown
124,4,unknown
107,4,unknown
130,2,unknown
128,2,unknown
484,2,unknown
63,2,unknown
174,2,unknown
240,2,unknown
71,4,unknown
210,6,unknown
111,4,unknown
436,2,unknown
22,38,unknown
101,4,unknown
194,8,unknown
41,11,unknown
17,15,unknown
301,6,unknown
73,4,unknown
12,16,unknown
333,4,unknown
219,6,unknown
266,5,unknown
362,6,unknown
224,6,unknown
241,7,unknown
471,8,unknown
55,4,unknown
74,4,unknown
300,4,unknown
130,6,unknown
520,4,unknown
72,4,unknown
320,5,unknown
301,16,unknown
234,4,unknown
75,4,unknown
78,4,unknown
162,13,unknown
10,19,unknown
39,6,unknown
30,20,unknown
257,12,unknown
160,6,unknown
140,6,unknown
358,4,unknown
120,6,unknown
532,14,unknown
175,6,unknown
112,10,unknown
157,5,unknown
264,20,unknown
119,3,unknown
172,5,unknown
205,7,unknown
277,3,unknown
603,3,unknown
303,5,unknown
265,16,unknown
195,9,unknown
130,4,unknown
377,8,unknown
454,2,unknown
61,7,unknown
183,3,unknown
218,5,unknown
182,7,unknown
384,4,unknown
107,5,unknown
57,10,unknown
145,5,unknown
209,7,unknown
89,3,unknown
225,3,unknown
128,12,unknown
168,9,unknown
98,7,unknown
65,2,unknown
385,9,unknown
366,13,unknown
198,5,unknown
75,3,unknown
104,9,unknown
125,2,unknown
100,4,unknown
20,8,unknown
101,2,unknown
240,5,unknown
99,4,unknown
515,13,unknown
361,14,unknown
99,6,unknown
272,10,unknown
298,10,unknown
98,14,unknown
26,16,unknown
58,4,unknown
108,22,unknown
101,6,unknown
52,3,unknown
157,4,unknown
86,6,unknown
94,6,unknown
108,6,unknown
116,4,unknown
87,7,unknown
27,8,unknown
20,34,unknown
181,4,unknown
18,14,unknown
65,6,unknown
144,8,unknown
106,4,unknown
56,6,unknown
185,5,unknown
503,13,unknown
95,6,unknown
105,6,unknown
87,3,unknown
219,4,unknown
281,5,unknown
57,6,unknown
96,9,unknown
13,20,unknown
130,10,unknown
136,8,unknown
39,9,unknown
68,4,unknown
153,4,unknown
156,6,unknown
199,4,unknown
23,10,unknown
166,9,unknown
181,4,unknown
39,13,unknown
100,9,unknown
147,4,unknown
76,11,unknown
159,6,unknown
223,13,unknown
203,2,unknown
49,4,unknown
105,2,unknown
146,4,unknown
87,4,unknown
162,3,unknown
236,2,unknown
130,8,unknown
111,2,unknown
80,4,unknown
85,19,unknown
123,8,unknown
69,12,unknown
313,6,unknown
78,8,unknown
256,4,unknown
134,2,unknown
352,2,unknown
127,4,unknown
254,8,unknown
80,10,unknown
113,8,unknown
88,6,unknown
121,2,unknown
91,2,unknown
164,2,unknown
121,2,unknown
145,2,unknown
109,2,unknown
220,16,unknown
9,15,unknown
82,4,unknown
63,4,unknown
549,4,unknown
342,4,unknown
63,6,unknown
119,12,unknown
205,6,unknown
15,9,unknown
157,6,unknown
312,12,unknown
103,6,unknown
590,4,unknown
86,5,unknown
116,7,unknown
102,4,unknown
129,4,unknown
320,28,unknown
28,14,unknown
50,4,unknown
97,7,unknown
29,28,unknown
116,9,unknown
247,6,unknown
335,4,unknown
60,8,unknown
57,6,unknown
89,23,unknown
14,13,unknown
34,15,unknown
49,4,unknown
152,9,unknown
97,4,unknown
176,10,unknown
114,9,unknown
96,7,unknown
91,8,unknown
86,11,unknown
511,6,unknown
300,4,unknown
125,6,unknown
125,15,unknown
104,5,unknown
212,15,unknown
178,4,unknown
558,11,unknown
85,4,unknown
27,5,unknown
34,14,unknown
561,2,unknown
134,6,unknown
120,4,unknown
197,6,unknown
74,3,unknown
214,8,unknown
160,4,unknown
16,18,unknown
184,3,unknown
168,3,unknown
76,4,unknown
120,8,unknown
138,3,unknown
78,9,unknown
36,7,unknown
77,3,unknown
117,7,unknown
11,15,unknown
88,3,unknown
18,18,unknown
157,10,unknown
43,3,unknown
186,16,unknown
569,17,unknown
19,23,unknown
218,7,unknown
16,28,unknown
43,19,unknown
37,3,unknown
111,5,unknown
85,3,unknown
202,5,unknown
316,5,unknown
33,2,unknown
26,11,unknown
59,6,unknown
72,5,unknown
106,11,unknown
263,12,unknown
93,12,unknown
1176,8,unknown
453,4,unknown
119,11,unknown
231,5,unknown
49,4,unknown
141,8,unknown
97,7,unknown
151,8,unknown
88,5,unknown
101,3,unknown
78,3,unknown
293,9,unknown
145,3,unknown
167,10,unknown
177,3,unknown
267,3,unknown
23,19,unknown
206,3,unknown
46,10,unknown
81,3,unknown
85,7,unknown
448,3,unknown
142,3,unknown
53,4,unknown
296,5,unknown
113,2,unknown
202,6,unknown
15,20,unknown
